reference_index,celltype,tech,x,y
9159,ductal,inDrop4,12.529464,-3.7335584
9160,beta,inDrop4,-5.828186,-7.744732
9161,alpha,inDrop4,-3.8503585,9.230243
9162,alpha,inDrop4,-5.257651,6.7648873
9163,ductal,inDrop4,11.498005,-3.8681962
9164,ductal,inDrop4,7.519163,4.8495064
9165,alpha,inDrop4,-4.764409,9.038505
9166,alpha,inDrop4,-5.0176926,7.8589487
9167,ductal,inDrop4,8.753038,6.1247325
9168,beta,inDrop4,-4.657782,-8.85638
9169,beta,inDrop4,-3.1041207,-9.259481
9170,alpha,inDrop4,-5.4159594,8.874713
9171,ductal,inDrop4,11.366419,-4.161093
9172,gamma,inDrop4,-5.7457547,0.32024902
9173,beta,inDrop4,-3.9216404,-9.22109
9174,delta,inDrop4,1.1898987,-0.6827537
9175,gamma,inDrop4,-5.478266,0.021430992
9176,beta,inDrop4,-3.5923905,-10.116473
9177,ductal,inDrop4,8.535094,4.763105
9178,ductal,inDrop4,8.598275,5.3089247
9179,beta,inDrop4,-4.027518,-6.1452794
9180,ductal,inDrop4,9.361002,4.917938
9181,beta,inDrop4,-5.7699113,-7.607903
9182,alpha,inDrop4,-5.5373764,7.37679
9183,beta,inDrop4,-4.986132,-7.329444
9184,beta,inDrop4,-4.966206,-9.177187
9185,beta,inDrop4,-4.3467383,-8.323562
9186,alpha,inDrop4,-4.5369363,8.900731
9187,beta,inDrop4,-5.427339,-8.450193
9188,alpha,inDrop4,-4.2991185,8.293895
9189,beta,inDrop4,-4.717385,-8.324168
9190,beta,inDrop4,-5.31588,-8.534074
9191,alpha,inDrop4,-3.1604156,7.788295
9192,ductal,inDrop4,8.932456,5.699826
9193,alpha,inDrop4,-3.3665645,7.8836055
9194,ductal,inDrop4,8.405484,6.5246553
9195,beta,inDrop4,-5.2048364,-9.19901
9196,alpha,inDrop4,-5.3117876,7.3723254
9197,beta,inDrop4,-5.339361,-7.4761944
9198,beta,inDrop4,-4.2300143,-9.0240755
9199,beta,inDrop4,-5.8291016,-7.6575937
9200,beta,inDrop4,-5.5922766,-7.2905827
9201,alpha,inDrop4,-5.55034,7.6439624
9202,macrophage,inDrop4,4.355331,1.8538077
9203,alpha,inDrop4,-3.05841,8.232479
9204,delta,inDrop4,1.159407,-0.7117402
9205,gamma,inDrop4,-5.7553577,0.42323577
9206,beta,inDrop4,-5.5029335,-7.239486
9207,beta,inDrop4,-5.5224066,-7.426601
9208,delta,inDrop4,0.69912547,0.2021972
9209,ductal,inDrop4,11.417563,-2.6319206
9210,ductal,inDrop4,9.393568,4.9303265
9211,beta,inDrop4,-5.0319877,-7.4167438
9212,beta,inDrop4,-5.6657968,-7.4984045
9213,alpha,inDrop4,-5.644803,7.5686464
9214,beta,inDrop4,-3.861411,-6.859152
9215,alpha,inDrop4,-3.0717247,8.151863
9216,activated_stellate,inDrop4,4.534608,-5.918598
9217,alpha,inDrop4,-4.3993273,8.215135
9218,gamma,inDrop4,-5.6037707,0.44279078
9219,delta,inDrop4,0.14995104,0.1874322
9220,beta,inDrop4,-4.8743143,-9.970173
9221,alpha,inDrop4,-5.2615986,7.468512
9222,alpha,inDrop4,-5.419779,7.386987
9223,beta,inDrop4,-2.0858886,-6.2407255
9224,delta,inDrop4,1.6757156,0.31127122
9225,delta,inDrop4,3.5504358,3.0232048
9226,delta,inDrop4,0.4833587,-0.39298156
9227,alpha,inDrop4,-4.9724526,6.8894553
9228,beta,inDrop4,-4.751959,-8.303064
9229,beta,inDrop4,-3.6988842,-7.6177225
9230,activated_stellate,inDrop4,4.9539676,-3.347042
9231,ductal,inDrop4,9.5763035,4.863005
9232,beta,inDrop4,-5.815802,-7.7182727
9233,epsilon,inDrop4,-1.826722,0.82390636
9234,alpha,inDrop4,-3.4755397,8.871189
9235,gamma,inDrop4,-5.665924,0.3368087
9236,gamma,inDrop4,-5.796513,-0.008728079
9237,beta,inDrop4,-5.0734053,-9.045951
9238,gamma,inDrop4,-5.8005986,0.26450834
9239,alpha,inDrop4,-2.4056873,8.03295
9240,alpha,inDrop4,-3.4320922,8.40498
9241,beta,inDrop4,-5.0493464,-7.2141867
9242,alpha,inDrop4,-4.973827,7.4741993
9243,ductal,inDrop4,8.579898,6.528036
9244,delta,inDrop4,0.4184387,-0.26508856
9245,alpha,inDrop4,-3.3049266,7.7439766
9246,beta,inDrop4,-5.424692,-7.514148
9247,beta,inDrop4,-5.1911325,-7.6031003
9248,alpha,inDrop4,-2.0774734,8.380811
9249,beta,inDrop4,-5.4822254,-7.480599
9250,ductal,inDrop4,9.227796,6.5165415
9251,alpha,inDrop4,-5.3149505,6.8201427
9252,alpha,inDrop4,-4.6926994,6.9507284
9253,ductal,inDrop4,8.66604,6.122376
9254,delta,inDrop4,1.8235008,0.25203642
9255,beta,inDrop4,-5.001229,-9.21016
9256,macrophage,inDrop4,4.3631535,1.8452684
9257,alpha,inDrop4,-3.0768094,8.520869
9258,ductal,inDrop4,9.099626,6.273866
9259,beta,inDrop4,-5.170242,-8.184045
9260,alpha,inDrop4,-5.2519608,7.339179
9261,activated_stellate,inDrop4,4.825999,-3.7197258
9262,ductal,inDrop4,7.0716023,5.097494
9263,beta,inDrop4,-3.020691,-9.608687
9264,alpha,inDrop4,-4.8750253,7.9240446
9265,beta,inDrop4,-5.854227,-7.32552
9266,beta,inDrop4,-4.545652,-9.121283
9267,ductal,inDrop4,9.4983,3.6596134
9268,endothelial,inDrop4,4.4933314,-6.296155
9269,ductal,inDrop4,7.0844965,5.2697043
9270,alpha,inDrop4,-3.832339,9.038403
9271,ductal,inDrop4,9.100442,6.527627
9272,gamma,inDrop4,-5.2994785,0.14758828
9273,beta,inDrop4,-5.2279816,-8.726201
9274,activated_stellate,inDrop4,4.9646225,-3.3318639
9275,beta,inDrop4,-5.094237,-9.753199
9276,alpha,inDrop4,-3.771352,8.790808
9277,alpha,inDrop4,-4.454063,9.198115
9278,activated_stellate,inDrop4,4.568869,-4.1100636
9279,ductal,inDrop4,8.697539,6.251251
9280,alpha,inDrop4,-4.6634784,7.8249974
9281,beta,inDrop4,-4.055323,-7.974209
9282,beta,inDrop4,-5.5730453,-7.438919
9283,alpha,inDrop4,-1.943841,8.203364
9284,delta,inDrop4,0.3326096,-0.117292546
9285,beta,inDrop4,-3.2216468,-8.237127
9286,ductal,inDrop4,8.673733,4.499678
9287,beta,inDrop4,-5.7576604,-7.4347
9288,beta,inDrop4,-5.5064163,-7.5990796
9289,beta,inDrop4,-3.2594526,-6.066217
9290,beta,inDrop4,-3.2008395,-8.815121
9291,alpha,inDrop4,-2.9597094,7.2495427
9292,beta,inDrop4,-4.8738422,-9.138368
9293,alpha,inDrop4,-4.1432805,8.895137
9294,delta,inDrop4,0.30529684,-0.06377128
9295,gamma,inDrop4,-5.8226514,0.04062821
9296,beta,inDrop4,-5.0225267,-9.420749
9297,beta,inDrop4,-4.0195336,-7.798745
9298,alpha,inDrop4,-4.3032937,8.709399
9299,alpha,inDrop4,-5.2751102,7.286809
9300,delta,inDrop4,1.0734731,-0.7289333
9301,alpha,inDrop4,-4.5319567,9.330935
9302,gamma,inDrop4,-5.4665403,0.1619336
9303,beta,inDrop4,-4.6453457,-8.754508
9304,beta,inDrop4,-4.3068686,-8.3414755
9305,beta,inDrop4,-3.6956446,-10.160106
9306,ductal,inDrop4,8.809184,5.271519
9307,activated_stellate,inDrop4,4.842164,-3.0111287
9308,beta,inDrop4,-5.1219673,-7.0874214
9309,ductal,inDrop4,11.689629,-2.3098485
9310,beta,inDrop4,-5.1653695,-8.693607
9311,beta,inDrop4,-5.329412,-7.411163
9312,beta,inDrop4,-4.9447927,-9.386155
9313,delta,inDrop4,0.85733885,0.7234012
9314,beta,inDrop4,-4.1396103,-8.37886
9315,alpha,inDrop4,-5.2705083,7.27882
9316,beta,inDrop4,-4.5026145,-9.935853
9317,beta,inDrop4,-5.16905,-7.470435
9318,beta,inDrop4,-4.7774158,-6.5986657
9319,beta,inDrop4,-5.2418256,-7.3309617
9320,ductal,inDrop4,8.774959,6.0218945
9321,beta,inDrop4,-2.2825217,-9.186227
9322,beta,inDrop4,-4.4381843,-7.484185
9323,alpha,inDrop4,-3.2850153,8.306485
9324,beta,inDrop4,-3.3815012,-9.1011505
9325,beta,inDrop4,-3.885742,-7.9427195
9326,delta,inDrop4,0.3726924,0.31787744
9327,ductal,inDrop4,8.340363,6.648741
9328,alpha,inDrop4,-3.2364469,7.321114
9329,ductal,inDrop4,8.34478,5.599443
9330,beta,inDrop4,-5.1610622,-7.4799476
9331,alpha,inDrop4,-4.3605123,9.303599
9332,endothelial,inDrop4,4.8920097,-6.649247
9333,beta,inDrop4,-5.4392695,-7.3055086
9334,beta,inDrop4,-3.1422832,-9.28309
9335,alpha,inDrop4,-4.9962015,8.114568
9336,beta,inDrop4,-5.6652164,-7.782861
9337,beta,inDrop4,-3.4975917,-7.1207056
9338,beta,inDrop4,-4.837021,-9.309978
9339,beta,inDrop4,-5.9943285,-7.535523
9340,beta,inDrop4,-5.0325785,-9.946251
9341,beta,inDrop4,-5.210069,-7.325823
9342,alpha,inDrop4,-3.6753244,6.0310435
9343,beta,inDrop4,-4.0187526,-7.7914667
9344,beta,inDrop4,-5.8801117,0.36692992
9345,ductal,inDrop4,8.651907,5.660856
9346,ductal,inDrop4,8.589175,6.178783
9347,activated_stellate,inDrop4,4.850586,-3.0597425
9348,alpha,inDrop4,-5.926845,8.447944
9349,alpha,inDrop4,-5.537277,7.370971
9350,alpha,inDrop4,-3.0208228,7.324129
9351,beta,inDrop4,-5.0755415,-7.143995
9352,beta,inDrop4,-1.8977073,-4.9806585
9353,ductal,inDrop4,8.250682,4.5091715
9354,activated_stellate,inDrop4,4.57784,-4.083501
9355,alpha,inDrop4,-5.7888675,7.850651
9356,gamma,inDrop4,-5.785522,0.5085929
9357,quiescent_stellate,inDrop4,6.1887693,-2.1025164
9358,beta,inDrop4,-5.0054245,-9.044479
9359,ductal,inDrop4,9.162823,3.3796072
9360,delta,inDrop4,0.67935956,-0.7710218
9361,beta,inDrop4,-5.202464,-6.7345486
9362,ductal,inDrop4,11.672298,-1.9554548
9363,beta,inDrop4,-3.6397967,-8.297765
9364,alpha,inDrop4,-5.030204,7.8654675
9365,gamma,inDrop4,-5.4141765,0.40482494
9366,beta,inDrop4,-4.6194115,-8.141398
9367,alpha,inDrop4,-2.9099689,8.179831
9368,beta,inDrop4,-5.780583,-7.3348083
9369,ductal,inDrop4,9.215583,6.5314636
9370,beta,inDrop4,-3.467784,-9.578814
9371,gamma,inDrop4,-6.1502185,0.03472976
9372,beta,inDrop4,-5.5180817,-8.042347
9373,ductal,inDrop4,9.179982,3.2833736
9374,beta,inDrop4,-4.797195,-7.3174057
9375,ductal,inDrop4,7.4319773,5.405934
9376,ductal,inDrop4,12.8202,-3.5789394
9377,gamma,inDrop4,-5.7161283,0.41088554
9378,activated_stellate,inDrop4,4.710683,-3.6260273
9379,alpha,inDrop4,-2.53339,7.7719603
9380,alpha,inDrop4,-5.2529182,6.868892
9381,beta,inDrop4,-4.085602,-8.060813
9382,beta,inDrop4,-5.8376675,-7.5759525
9383,beta,inDrop4,-5.5452495,-7.4262004
9384,alpha,inDrop4,-3.89956,7.131829
9385,beta,inDrop4,-5.067155,-7.5448728
9386,alpha,inDrop4,-5.314575,7.1224427
9387,alpha,inDrop4,-3.290168,5.8948383
9388,alpha,inDrop4,-5.1823473,6.7858067
9389,beta,inDrop4,-5.879136,-7.5945582
9390,alpha,inDrop4,-2.812592,8.730727
9391,gamma,inDrop4,-5.492561,-0.09680943
9392,endothelial,inDrop4,4.737018,-6.5908694
9393,beta,inDrop4,-3.833572,-5.6873693
9394,alpha,inDrop4,-3.547654,6.183333
9395,gamma,inDrop4,-5.694031,0.21237682
9396,beta,inDrop4,-5.3010235,-7.111123
9397,beta,inDrop4,-4.7789607,-8.007661
9398,beta,inDrop4,-4.688831,-7.2274327
9399,ductal,inDrop4,8.362449,6.133357
9400,activated_stellate,inDrop4,4.8392634,-3.8026583
9401,delta,inDrop4,0.15027465,0.21050179
9402,activated_stellate,inDrop4,4.8216133,-2.88633
9403,ductal,inDrop4,9.653935,5.354013
9404,beta,inDrop4,-3.7495148,-7.8187656
9405,alpha,inDrop4,-3.6220965,8.726577
9406,beta,inDrop4,-2.3845751,-8.805809
9407,beta,inDrop4,-4.8751483,-7.4086485
9408,beta,inDrop4,-4.8182592,-7.4086037
9409,beta,inDrop4,-5.830769,0.46269715
9410,beta,inDrop4,-4.1362567,-7.696818
9411,beta,inDrop4,-2.7250593,-8.838869
9412,gamma,inDrop4,-5.609802,0.5002484
9413,activated_stellate,inDrop4,6.4024825,-2.1419375
9414,ductal,inDrop4,8.315513,4.5977354
9415,alpha,inDrop4,-3.2062733,7.954075
9416,beta,inDrop4,-4.6666865,-7.404318
9417,beta,inDrop4,-5.9333496,-7.332241
9418,alpha,inDrop4,-4.1290255,9.229471
9419,beta,inDrop4,-4.094671,-9.037892
9420,beta,inDrop4,-5.5854073,0.11263327
9421,beta,inDrop4,-5.9079823,-7.390319
9422,beta,inDrop4,-5.278436,-8.290036
9423,beta,inDrop4,-4.135604,-8.67934
9424,gamma,inDrop4,-5.6787715,0.21157764
9425,alpha,inDrop4,-4.4002438,7.260208
9426,alpha,inDrop4,-3.6947484,8.244832
9427,ductal,inDrop4,8.995535,6.617996
9428,beta,inDrop4,-4.3165507,-7.9085746
9429,beta,inDrop4,-4.973991,-7.161941
9430,beta,inDrop4,-3.7740114,-7.7542057
9431,beta,inDrop4,-3.3832054,-9.918364
9432,beta,inDrop4,-4.030337,-9.1971035
9433,ductal,inDrop4,8.699658,6.675186
9434,beta,inDrop4,-5.001239,-8.636973
9435,ductal,inDrop4,8.329367,6.607662
9436,beta,inDrop4,-5.326958,-7.3680387
9437,delta,inDrop4,0.99094003,-0.0029969076
9438,beta,inDrop4,-5.024808,-7.1994843
9439,beta,inDrop4,-1.0811867,-8.693945
9440,delta,inDrop4,0.72070056,0.59357625
9441,ductal,inDrop4,8.999805,6.485211
9442,beta,inDrop4,-4.717332,-7.4781575
9443,alpha,inDrop4,-3.0185804,7.0096345
9444,beta,inDrop4,-3.2673852,-7.149763
9445,beta,inDrop4,-5.240252,-8.423694
9446,beta,inDrop4,-3.8876607,-7.8161364
9447,ductal,inDrop4,8.572538,6.0055847
9448,alpha,inDrop4,-3.2681787,7.1173816
9449,beta,inDrop4,-4.027393,-7.8765454
9450,beta,inDrop4,-5.5265846,-7.2320004
9451,ductal,inDrop4,9.547428,3.6259983
9452,alpha,inDrop4,-4.965527,7.728374
9453,beta,inDrop4,-5.246045,-6.7750587
9454,alpha,inDrop4,-2.872453,8.768614
9455,activated_stellate,inDrop4,4.7680306,-3.8329732
9456,activated_stellate,inDrop4,5.0734305,-3.0783
9457,delta,inDrop4,1.2088512,-0.2548743
9458,beta,inDrop4,-2.419687,-7.992429
9459,beta,inDrop4,-2.8763435,-8.510589
9460,beta,inDrop4,-4.875747,-9.2409
9461,ductal,inDrop4,7.1959577,4.6962485
9462,beta,inDrop4,-4.4376726,-6.5848975
9463,ductal,inDrop4,8.932517,5.640867
9464,beta,inDrop4,-4.199813,-9.294997
9465,alpha,inDrop4,-3.8023405,5.2631316
9466,ductal,inDrop4,9.415907,4.9509463
9467,alpha,inDrop4,-5.3893685,7.6383386
9468,gamma,inDrop4,-5.7749505,0.31223905
9469,alpha,inDrop4,-4.5917697,8.967328
9470,beta,inDrop4,-2.1221766,-9.355782
9471,ductal,inDrop4,5.48259,6.4327207
9472,beta,inDrop4,-5.248589,-6.759114
9473,ductal,inDrop4,7.9252954,6.077777
9474,beta,inDrop4,-4.881303,-7.2314825
9475,t_cell,inDrop4,2.856835,3.321095
9476,alpha,inDrop4,-4.4583435,7.94085
9477,gamma,inDrop4,-5.642809,0.39129016
9478,delta,inDrop4,0.6927796,0.5197456
9479,endothelial,inDrop4,4.597531,-6.461862
9480,alpha,inDrop4,-2.852023,7.3495836
9481,alpha,inDrop4,-3.933848,5.265206
9482,gamma,inDrop4,-5.782473,0.3072525
9483,beta,inDrop4,-5.3102756,-8.884856
9484,beta,inDrop4,-5.1403494,-7.0708284
9485,quiescent_stellate,inDrop4,6.3227773,-2.0574303
9486,macrophage,inDrop4,4.359072,1.849867
9487,gamma,inDrop4,-5.8715453,0.071526766
9488,alpha,inDrop4,-3.1549468,8.05771
9489,beta,inDrop4,-4.506856,-7.385031
9490,beta,inDrop4,-1.6697772,-8.062295
9491,ductal,inDrop4,11.39429,-2.5031507
9492,ductal,inDrop4,8.157653,4.597041
9493,beta,inDrop4,-5.873838,-7.5905404
9494,beta,inDrop4,-4.8771796,-8.200439
9495,alpha,inDrop4,-5.939618,8.272146
9496,beta,inDrop4,-5.122947,-9.111098
9497,ductal,inDrop4,8.747521,6.6580267
9498,alpha,inDrop4,-3.632051,8.118763
9499,ductal,inDrop4,8.034717,4.600565
9500,alpha,inDrop4,-4.7570634,7.59426
9501,activated_stellate,inDrop4,4.5291495,-3.4133096
9502,ductal,inDrop4,8.119047,4.547968
9503,ductal,inDrop4,8.702602,6.3977933
9504,beta,inDrop4,-5.7635245,-7.6323814
9505,beta,inDrop4,-4.0557137,-7.7851367
9506,ductal,inDrop4,8.072663,4.6217604
9507,ductal,inDrop4,9.5724125,3.719341
9508,ductal,inDrop4,8.691671,6.48908
9509,ductal,inDrop4,8.705753,6.2917943
9510,beta,inDrop4,-4.039602,-8.0318365
9511,delta,inDrop4,1.5058743,-0.45016828
9512,delta,inDrop4,0.9400852,-0.5790252
9513,beta,inDrop4,-5.6895227,-7.7317085
9514,ductal,inDrop4,11.612509,-2.0129435
9515,ductal,inDrop4,11.350675,-2.2870302
9516,beta,inDrop4,-4.900846,-6.7527075
9517,ductal,inDrop4,11.921414,-2.273944
9518,ductal,inDrop4,0.72747314,-0.6907804
9519,beta,inDrop4,-3.147578,-8.759536
9520,ductal,inDrop4,8.468683,6.608967
9521,beta,inDrop4,-5.3041205,-8.496177
9522,ductal,inDrop4,13.206554,-3.524853
9523,ductal,inDrop4,12.41894,-3.8029296
9524,ductal,inDrop4,11.7450905,-2.486654
9525,beta,inDrop4,-4.6614947,-8.233427
9526,ductal,inDrop4,9.231817,6.454177
9527,delta,inDrop4,0.5053419,-0.22740799
9528,alpha,inDrop4,-5.287702,8.3013935
9529,ductal,inDrop4,12.304737,-2.63604
9530,ductal,inDrop4,11.933463,-2.3210092
9531,ductal,inDrop4,7.9014688,6.047435
9532,activated_stellate,inDrop4,4.7707615,-3.311282
9533,beta,inDrop4,-5.4458303,-7.6345925
9534,beta,inDrop4,-5.255395,-8.489564
9535,delta,inDrop4,0.8035604,-0.40671515
9536,beta,inDrop4,-2.3342736,-8.223938
9537,ductal,inDrop4,11.233816,-2.0898972
9538,beta,inDrop4,-5.3086843,-6.9425764
9539,delta,inDrop4,0.18465081,-0.116541415
9540,ductal,inDrop4,11.331277,-2.2032294
9541,alpha,inDrop4,-5.268558,6.910083
9542,delta,inDrop4,1.1532335,-0.73882014
9543,beta,inDrop4,-4.39338,-8.113854
9544,ductal,inDrop4,11.652037,-1.9627008
9545,delta,inDrop4,0.80682576,-0.6296954
9546,beta,inDrop4,-5.1084275,-8.484649
9547,ductal,inDrop4,12.218549,-1.5953536
9548,delta,inDrop4,0.5377157,0.08517557
9549,beta,inDrop4,-5.1686854,-8.626702
9550,beta,inDrop4,-4.0255704,-9.012047
9551,beta,inDrop4,-4.855897,-6.9597783
9552,ductal,inDrop4,7.0356426,4.417242
9553,ductal,inDrop4,10.901773,-2.5638204
9554,ductal,inDrop4,8.767784,5.2610188
9555,ductal,inDrop4,8.425525,5.165179
9556,delta,inDrop4,0.73669505,0.32855207
9557,alpha,inDrop4,-4.4200277,8.250098
9558,ductal,inDrop4,11.735306,-1.9969065
9559,delta,inDrop4,0.45723775,-0.3184414
9560,beta,inDrop4,-2.975208,-8.285241
9561,beta,inDrop4,-4.944075,-7.752659
9562,delta,inDrop4,1.1697701,-0.33350396
9563,ductal,inDrop4,8.272756,4.8345003
9564,ductal,inDrop4,7.696373,5.6539927
9565,delta,inDrop4,0.08377713,0.2380178
9566,ductal,inDrop4,11.899457,-1.6998619
9567,delta,inDrop4,0.5307531,-0.1651171
9568,activated_stellate,inDrop4,4.888496,-3.2099762
9569,alpha,inDrop4,-5.886283,8.382965
9570,beta,inDrop4,-5.2010875,-8.342113
9571,ductal,inDrop4,8.489784,6.6602283
9572,ductal,inDrop4,11.8487015,-2.1209981
9573,macrophage,inDrop4,4.368149,1.8414692
9574,beta,inDrop4,-5.1028295,-9.143918
9575,beta,inDrop4,-5.6681275,-7.322845
9576,beta,inDrop4,-4.9142013,-8.183803
9577,beta,inDrop4,-4.7045026,-8.265109
9578,ductal,inDrop4,8.201081,5.2529974
9579,delta,inDrop4,0.73225737,-0.16345029
9580,ductal,inDrop4,11.941029,-1.8206116
9581,activated_stellate,inDrop4,5.0348244,-3.464261
9582,alpha,inDrop4,-5.580556,8.498427
9583,delta,inDrop4,0.44583628,-0.19498108
9584,ductal,inDrop4,12.293123,-2.5146832
9585,ductal,inDrop4,13.003951,-1.9868405
9586,beta,inDrop4,-4.9920697,-9.791683
9587,beta,inDrop4,-3.632286,-7.662957
9588,ductal,inDrop4,11.467812,-2.4070146
9589,delta,inDrop4,0.8237457,-0.5872855
9590,beta,inDrop4,-2.0198789,-8.6137
9591,alpha,inDrop4,-5.327589,7.535594
9592,delta,inDrop4,0.5272172,-0.39659187
9593,gamma,inDrop4,-5.831724,0.3724648
9594,beta,inDrop4,-3.634877,-8.717459
9595,ductal,inDrop4,7.466197,4.6497636
9596,alpha,inDrop4,-5.3027163,7.6463118
9597,alpha,inDrop4,-3.6442852,7.646571
9598,beta,inDrop4,-4.6840496,-7.335242
9599,activated_stellate,inDrop4,4.7360044,-3.4134924
9600,beta,inDrop4,-3.87447,-8.321793
9601,beta,inDrop4,-3.7221863,-7.8102264
9602,delta,inDrop4,1.383086,-0.35461685
9603,beta,inDrop4,-5.4895205,-7.667147
9604,alpha,inDrop4,-5.5101175,7.582998
9605,ductal,inDrop4,8.78718,6.6724076
9606,beta,inDrop4,-1.3247719,-8.870427
9607,alpha,inDrop4,-4.4971266,7.133958
9608,beta,inDrop4,-4.979497,-8.848511
9609,ductal,inDrop4,9.342991,5.3678565
9610,beta,inDrop4,-1.3979914,-6.470815
9611,alpha,inDrop4,-4.8855743,7.0396647
9612,beta,inDrop4,-4.43339,-8.527157
9613,ductal,inDrop4,11.342349,-2.2299082
9614,beta,inDrop4,-4.660214,-7.76512
9615,ductal,inDrop4,8.651311,6.395435
9616,delta,inDrop4,1.1201968,-0.6183179
9617,beta,inDrop4,-5.6829815,-7.834375
9618,alpha,inDrop4,-2.0098875,8.266597
9619,delta,inDrop4,0.6349521,-0.6947766
9620,delta,inDrop4,0.3758974,-0.20711926
9621,beta,inDrop4,-4.930063,-7.79834
9622,ductal,inDrop4,8.764046,4.9633017
9623,alpha,inDrop4,-4.9773517,6.8362393
9624,delta,inDrop4,1.2123315,-0.71391356
9625,beta,inDrop4,-4.093602,-10.133398
9626,beta,inDrop4,-5.251111,-6.7632675
9627,alpha,inDrop4,-2.54735,7.772797
9628,quiescent_stellate,inDrop4,6.4047093,-2.1273146
9629,alpha,inDrop4,-4.9070807,7.656248
9630,beta,inDrop4,-2.4647207,-9.23521
9631,activated_stellate,inDrop4,4.79877,-3.5103698
9632,ductal,inDrop4,8.966641,6.4247565
9633,alpha,inDrop4,-4.086235,8.932695
9634,ductal,inDrop4,11.668213,-2.282249
9635,beta,inDrop4,-5.258688,-6.745532
9636,alpha,inDrop4,-3.4445653,7.1179495
9637,alpha,inDrop4,-4.149396,9.3802595
9638,ductal,inDrop4,8.251327,4.776625
9639,ductal,inDrop4,8.183297,5.566669
9640,ductal,inDrop4,11.735808,-2.1001058
9641,alpha,inDrop4,-3.820487,7.80444
9642,alpha,inDrop4,-4.323232,9.033486
9643,alpha,inDrop4,-4.791933,9.064911
9644,beta,inDrop4,-4.824062,-9.037845
9645,beta,inDrop4,10.837876,-2.519625
9646,delta,inDrop4,0.14028966,0.02995154
9647,ductal,inDrop4,9.599555,4.9022403
9648,beta,inDrop4,-5.9043283,-7.7111154
9649,beta,inDrop4,-4.3851905,-9.449268
9650,ductal,inDrop4,8.662843,6.347396
9651,beta,inDrop4,-5.317499,-8.488964
9652,beta,inDrop4,-5.21323,-7.6142526
9653,ductal,inDrop4,7.351194,5.440937
9654,gamma,inDrop4,-5.6617866,0.26845944
9655,ductal,inDrop4,8.771709,6.404732
9656,alpha,inDrop4,-3.6198397,6.572909
9657,delta,inDrop4,1.1656948,-0.7166348
9658,beta,inDrop4,-5.130031,-8.877181
9659,beta,inDrop4,-3.3895423,-8.32152
9660,beta,inDrop4,-4.905664,-10.103733
9661,beta,inDrop4,-5.05957,-7.2859836
9662,alpha,inDrop4,-2.7941105,8.397677
9663,delta,inDrop4,0.33442846,0.1251591
9664,beta,inDrop4,-5.259139,-7.704044
9665,beta,inDrop4,-3.794792,-9.959496
9666,beta,inDrop4,-5.13734,-7.4033804
9667,ductal,inDrop4,11.643296,-2.274006
9668,ductal,inDrop4,8.568609,6.6610775
9669,ductal,inDrop4,12.336439,-2.944695
9670,delta,inDrop4,0.8498175,0.11491868
9671,beta,inDrop4,-3.5621796,8.152243
9672,alpha,inDrop4,-5.7531505,7.7550287
9673,alpha,inDrop4,-6.0463915,7.5166793
9674,delta,inDrop4,0.5141882,-0.18635403
9675,ductal,inDrop4,7.5931506,5.4627
9676,ductal,inDrop4,8.636661,6.228483
9677,beta,inDrop4,-5.8366027,-7.3190165
9678,beta,inDrop4,-4.573441,-8.362401
9679,alpha,inDrop4,-3.021776,7.3795466
9680,gamma,inDrop4,-5.8042235,0.1282648
9681,beta,inDrop4,-5.309347,-7.157983
9682,alpha,inDrop4,-4.5694838,8.497594
9683,delta,inDrop4,1.1512463,-0.6078256
9684,alpha,inDrop4,-5.720521,7.8898554
9685,beta,inDrop4,-4.4088764,-8.517388
9686,delta,inDrop4,0.15488274,0.13402677
9687,ductal,inDrop4,13.1955595,-3.7193072
9688,ductal,inDrop4,8.506584,4.3019824
9689,beta,inDrop4,-3.6058204,-7.9239745
9690,ductal,inDrop4,7.1452737,4.9745917
9691,beta,inDrop4,-5.1545453,-7.7331
9692,alpha,inDrop4,-5.7634106,7.813505
9693,alpha,inDrop4,-4.662353,8.994615
9694,ductal,inDrop4,8.94089,6.50679
9695,beta,inDrop4,-5.442078,-7.2422643
9696,gamma,inDrop4,-5.724546,0.421548
9697,alpha,inDrop4,-1.9694409,8.159863
9698,beta,inDrop4,-3.6244469,-7.5060925
9699,delta,inDrop4,1.5444082,0.03700967
9700,ductal,inDrop4,7.928379,4.035303
9701,beta,inDrop4,-5.3798003,-8.481968
9702,alpha,inDrop4,-3.6522722,8.8684435
9703,ductal,inDrop4,8.329662,6.5959024
9704,alpha,inDrop4,-4.5297656,9.287038
9705,gamma,inDrop4,-5.463182,-0.15500563
9706,beta,inDrop4,-2.40382,-8.9775
9707,beta,inDrop4,-5.6406116,-7.4598184
9708,beta,inDrop4,-3.6806674,-8.350389
9709,ductal,inDrop4,9.257081,6.106089
9710,ductal,inDrop4,8.946203,6.6458406
9711,beta,inDrop4,-4.1575933,-7.989136
9712,gamma,inDrop4,-5.7589664,0.41242287
9713,ductal,inDrop4,8.330116,4.223762
9714,alpha,inDrop4,-2.4288578,7.138729
9715,activated_stellate,inDrop4,4.758271,-3.3914502
9716,ductal,inDrop4,8.357122,5.9955645
9717,gamma,inDrop4,-5.4027786,0.4263886
9718,ductal,inDrop4,11.288277,-2.4365706
9719,alpha,inDrop4,-2.7589774,8.179594
