index,celltype,tech
3516,beta,smartseq2
3517,beta,smartseq2
3518,beta,smartseq2
3519,beta,smartseq2
3520,beta,smartseq2
3521,beta,smartseq2
3522,beta,smartseq2
3523,beta,smartseq2
3524,beta,smartseq2
3525,beta,smartseq2
3526,beta,smartseq2
3527,beta,smartseq2
3528,beta,smartseq2
3529,beta,smartseq2
3530,beta,smartseq2
3531,beta,smartseq2
3532,beta,smartseq2
3533,beta,smartseq2
3534,beta,smartseq2
3535,beta,smartseq2
3536,beta,smartseq2
3537,beta,smartseq2
3538,beta,smartseq2
3539,beta,smartseq2
3540,beta,smartseq2
3541,beta,smartseq2
3542,beta,smartseq2
3543,beta,smartseq2
3544,beta,smartseq2
3545,beta,smartseq2
3546,beta,smartseq2
3547,beta,smartseq2
3548,beta,smartseq2
3549,beta,smartseq2
3550,beta,smartseq2
3551,beta,smartseq2
3552,beta,smartseq2
3553,beta,smartseq2
3554,beta,smartseq2
3555,beta,smartseq2
3556,beta,smartseq2
3557,beta,smartseq2
3558,beta,smartseq2
3559,beta,smartseq2
3560,beta,smartseq2
3561,beta,smartseq2
3562,beta,smartseq2
3563,beta,smartseq2
3564,beta,smartseq2
3565,beta,smartseq2
3566,beta,smartseq2
3567,beta,smartseq2
3568,beta,smartseq2
3569,beta,smartseq2
3570,beta,smartseq2
3571,beta,smartseq2
3572,beta,smartseq2
3573,beta,smartseq2
3574,beta,smartseq2
3575,beta,smartseq2
3576,beta,smartseq2
3577,beta,smartseq2
3578,beta,smartseq2
3579,beta,smartseq2
3580,beta,smartseq2
3581,beta,smartseq2
3582,beta,smartseq2
3583,beta,smartseq2
3584,beta,smartseq2
3585,beta,smartseq2
3586,beta,smartseq2
3587,beta,smartseq2
3588,beta,smartseq2
3589,beta,smartseq2
3590,beta,smartseq2
3591,beta,smartseq2
3592,beta,smartseq2
3593,beta,smartseq2
3594,beta,smartseq2
3595,beta,smartseq2
3596,beta,smartseq2
3597,beta,smartseq2
3598,beta,smartseq2
3599,beta,smartseq2
3600,beta,smartseq2
3601,beta,smartseq2
3602,beta,smartseq2
3603,beta,smartseq2
3604,beta,smartseq2
3605,beta,smartseq2
3606,beta,smartseq2
3607,beta,smartseq2
3608,beta,smartseq2
3609,beta,smartseq2
3610,beta,smartseq2
3611,beta,smartseq2
3612,beta,smartseq2
3613,beta,smartseq2
3614,beta,smartseq2
3615,beta,smartseq2
3616,beta,smartseq2
3617,beta,smartseq2
3618,beta,smartseq2
3619,beta,smartseq2
3620,beta,smartseq2
3621,beta,smartseq2
3622,beta,smartseq2
3623,beta,smartseq2
3624,beta,smartseq2
3625,beta,smartseq2
3626,beta,smartseq2
3627,beta,smartseq2
3628,beta,smartseq2
3629,beta,smartseq2
3630,beta,smartseq2
3631,beta,smartseq2
3632,beta,smartseq2
3633,beta,smartseq2
3634,beta,smartseq2
3635,beta,smartseq2
3636,beta,smartseq2
3637,beta,smartseq2
3638,beta,smartseq2
3639,beta,smartseq2
3640,beta,smartseq2
3641,beta,smartseq2
3642,beta,smartseq2
3643,beta,smartseq2
3644,beta,smartseq2
3645,beta,smartseq2
3646,beta,smartseq2
3647,beta,smartseq2
3648,beta,smartseq2
3649,beta,smartseq2
3650,beta,smartseq2
3651,beta,smartseq2
3652,beta,smartseq2
3653,beta,smartseq2
3654,beta,smartseq2
3655,beta,smartseq2
3656,beta,smartseq2
3657,beta,smartseq2
3658,beta,smartseq2
3659,beta,smartseq2
3660,beta,smartseq2
3661,beta,smartseq2
3662,beta,smartseq2
3663,beta,smartseq2
3664,beta,smartseq2
3665,beta,smartseq2
3666,beta,smartseq2
3667,beta,smartseq2
3668,beta,smartseq2
3669,beta,smartseq2
3670,beta,smartseq2
3671,beta,smartseq2
3672,beta,smartseq2
3673,beta,smartseq2
3674,beta,smartseq2
3675,beta,smartseq2
3676,beta,smartseq2
3677,beta,smartseq2
3678,beta,smartseq2
3679,beta,smartseq2
3680,beta,smartseq2
3681,beta,smartseq2
3682,beta,smartseq2
3683,beta,smartseq2
3684,beta,smartseq2
3685,beta,smartseq2
3686,beta,smartseq2
3687,beta,smartseq2
3688,beta,smartseq2
3689,beta,smartseq2
3690,beta,smartseq2
3691,beta,smartseq2
3692,beta,smartseq2
3693,beta,smartseq2
3694,beta,smartseq2
3695,beta,smartseq2
3696,beta,smartseq2
3697,beta,smartseq2
3698,beta,smartseq2
3699,beta,smartseq2
3700,beta,smartseq2
3701,beta,smartseq2
3702,beta,smartseq2
3703,beta,smartseq2
3704,beta,smartseq2
3705,beta,smartseq2
3706,beta,smartseq2
3707,beta,smartseq2
3708,beta,smartseq2
3709,beta,smartseq2
3710,beta,smartseq2
3711,beta,smartseq2
3712,beta,smartseq2
3713,beta,smartseq2
3714,beta,smartseq2
3715,beta,smartseq2
3716,beta,smartseq2
3717,beta,smartseq2
3718,beta,smartseq2
3719,ductal,celseq2
3720,ductal,celseq2
3721,ductal,celseq2
3722,ductal,celseq2
3723,ductal,celseq2
3724,ductal,celseq2
3725,ductal,celseq2
3726,ductal,celseq2
3727,ductal,celseq2
3728,ductal,celseq2
3729,ductal,celseq2
3730,ductal,celseq2
3731,ductal,celseq2
3732,ductal,celseq2
3733,ductal,celseq2
3734,ductal,celseq2
3735,ductal,celseq2
3736,ductal,celseq2
3737,ductal,celseq2
3738,ductal,celseq2
3739,ductal,celseq2
3740,ductal,celseq2
3741,ductal,celseq2
3742,ductal,celseq2
3743,ductal,celseq2
3744,ductal,celseq2
3745,ductal,celseq2
3746,ductal,celseq2
3747,ductal,celseq2
3748,ductal,celseq2
3749,ductal,celseq2
3750,ductal,celseq2
3751,ductal,celseq2
3752,ductal,celseq2
3753,ductal,celseq2
3754,ductal,celseq2
3755,ductal,celseq2
3756,ductal,celseq2
3757,ductal,celseq2
3758,ductal,celseq2
3759,ductal,celseq2
3760,ductal,celseq2
3761,ductal,celseq2
3762,ductal,celseq2
3763,ductal,celseq2
3764,ductal,celseq2
3765,ductal,celseq2
3766,ductal,celseq2
3767,ductal,celseq2
3768,ductal,celseq2
3769,ductal,celseq2
3770,ductal,celseq2
3771,ductal,celseq2
3772,ductal,celseq2
3773,ductal,celseq2
3774,ductal,celseq2
3775,ductal,celseq2
3776,ductal,celseq2
3777,ductal,celseq2
3778,ductal,celseq2
3779,ductal,celseq2
3780,ductal,celseq2
3781,ductal,celseq2
3782,ductal,celseq2
3783,ductal,celseq2
3784,ductal,celseq2
3785,ductal,celseq2
3786,ductal,celseq2
3787,ductal,celseq2
3788,ductal,celseq2
3789,ductal,celseq2
3790,ductal,celseq2
3791,ductal,celseq2
3792,ductal,celseq2
3793,ductal,celseq2
3794,ductal,celseq2
3795,ductal,celseq2
3796,ductal,celseq2
3797,ductal,celseq2
3798,ductal,celseq2
3799,ductal,celseq2
3800,ductal,celseq2
3801,ductal,celseq2
3802,ductal,celseq2
3803,ductal,celseq2
3804,ductal,celseq2
3805,ductal,celseq2
3806,ductal,celseq2
3807,ductal,celseq2
3808,ductal,celseq2
3809,ductal,celseq2
3810,ductal,celseq2
3811,ductal,celseq2
3812,ductal,celseq2
3813,ductal,celseq2
3814,ductal,celseq2
3815,ductal,celseq2
3816,ductal,celseq2
3817,ductal,celseq2
3818,ductal,celseq2
3819,ductal,celseq2
3820,ductal,celseq2
3821,ductal,celseq2
3822,ductal,celseq2
3823,ductal,celseq2
3824,ductal,celseq2
3825,ductal,celseq2
3826,ductal,celseq2
3827,ductal,celseq2
3828,ductal,celseq2
3829,ductal,celseq2
3830,ductal,celseq2
3831,ductal,celseq2
3832,ductal,celseq2
3833,ductal,celseq2
3834,ductal,celseq2
3835,ductal,celseq2
3836,ductal,celseq2
3837,ductal,celseq2
3838,ductal,celseq2
3839,ductal,celseq2
3840,ductal,celseq2
3841,ductal,celseq2
3842,ductal,celseq2
3843,ductal,celseq2
3844,ductal,celseq2
3845,ductal,celseq2
3846,ductal,celseq2
3847,ductal,celseq2
3848,ductal,celseq2
3849,ductal,celseq2
3850,ductal,celseq2
3851,ductal,celseq2
3852,ductal,celseq2
3853,ductal,celseq2
3854,ductal,celseq2
3855,ductal,celseq2
3856,ductal,celseq2
3857,ductal,celseq2
3858,ductal,celseq2
3859,ductal,celseq2
3860,ductal,celseq2
3861,ductal,celseq2
3862,ductal,celseq2
3863,ductal,celseq2
3864,ductal,celseq2
3865,ductal,celseq2
3866,ductal,celseq2
3867,ductal,celseq2
3868,ductal,celseq2
3869,ductal,celseq2
3870,ductal,celseq2
3871,ductal,celseq2
3872,ductal,celseq2
3873,ductal,celseq2
3874,ductal,celseq2
3875,ductal,celseq2
3876,ductal,celseq2
3877,ductal,celseq2
3878,ductal,celseq2
3879,ductal,celseq2
3880,ductal,celseq2
3881,ductal,celseq2
3882,ductal,celseq2
3883,ductal,celseq2
3884,ductal,celseq2
3885,ductal,celseq2
3886,ductal,celseq2
3887,ductal,celseq2
3888,ductal,celseq2
3889,ductal,celseq2
3890,ductal,celseq2
3891,ductal,celseq2
3892,ductal,celseq2
3893,ductal,celseq2
3894,ductal,celseq2
3895,ductal,celseq2
3896,ductal,celseq2
3897,ductal,celseq2
3898,ductal,celseq2
3899,ductal,celseq2
3900,ductal,celseq2
3901,ductal,celseq2
3902,ductal,celseq2
3903,ductal,celseq2
3904,ductal,celseq2
3905,ductal,celseq2
3906,ductal,celseq2
3907,ductal,celseq2
3908,ductal,celseq2
3909,ductal,celseq2
3910,ductal,celseq2
3911,ductal,celseq2
3912,ductal,celseq2
3913,ductal,celseq2
3914,ductal,celseq2
3915,ductal,celseq2
3916,ductal,celseq2
3917,ductal,celseq2
3918,ductal,celseq2
3919,ductal,celseq2
3920,ductal,celseq2
3921,ductal,celseq2
3922,ductal,celseq2
3923,ductal,celseq2
3924,ductal,celseq2
3925,ductal,celseq2
3926,ductal,celseq2
3927,ductal,celseq2
3928,ductal,celseq2
3929,ductal,celseq2
3930,ductal,celseq2
3931,ductal,celseq2
3932,ductal,celseq2
3933,ductal,celseq2
3934,ductal,celseq2
3935,ductal,celseq2
3936,ductal,celseq2
3937,ductal,celseq2
3938,ductal,celseq2
3939,ductal,celseq2
3940,ductal,celseq2
3941,ductal,celseq2
3942,ductal,celseq2
3943,ductal,celseq2
3944,ductal,celseq2
3945,ductal,celseq2
3946,ductal,celseq2
3947,ductal,celseq2
3948,ductal,celseq2
3949,ductal,celseq2
3950,ductal,celseq2
3951,ductal,celseq2
3952,ductal,celseq2
3953,ductal,celseq2
3954,ductal,celseq2
3955,ductal,celseq2
3956,ductal,celseq2
3957,ductal,celseq2
3958,ductal,celseq2
3959,ductal,celseq2
3960,ductal,celseq2
3961,ductal,celseq2
3962,ductal,celseq2
3963,ductal,celseq2
3964,ductal,celseq2
3965,ductal,celseq2
3966,ductal,celseq2
3967,ductal,celseq2
3968,ductal,celseq2
3969,ductal,celseq2
3970,ductal,celseq2
3971,ductal,celseq2
3972,ductal,celseq2
3973,ductal,celseq2
3974,ductal,celseq2
3975,ductal,celseq2
3976,ductal,celseq2
3977,ductal,smartseq2
3978,ductal,smartseq2
3979,ductal,smartseq2
3980,ductal,smartseq2
3981,ductal,smartseq2
3982,ductal,smartseq2
3983,ductal,smartseq2
3984,ductal,smartseq2
3985,ductal,smartseq2
3986,ductal,smartseq2
3987,ductal,smartseq2
3988,ductal,smartseq2
3989,ductal,smartseq2
3990,ductal,smartseq2
3991,ductal,smartseq2
3992,ductal,smartseq2
3993,ductal,smartseq2
3994,ductal,smartseq2
3995,ductal,smartseq2
3996,ductal,smartseq2
3997,ductal,smartseq2
3998,ductal,smartseq2
3999,ductal,smartseq2
4000,ductal,smartseq2
4001,ductal,smartseq2
4002,ductal,smartseq2
4003,ductal,smartseq2
4004,ductal,smartseq2
4005,ductal,smartseq2
4006,ductal,smartseq2
4007,ductal,smartseq2
4008,ductal,smartseq2
4009,ductal,smartseq2
4010,ductal,smartseq2
4011,ductal,smartseq2
4012,ductal,smartseq2
4013,ductal,smartseq2
4014,ductal,smartseq2
4015,ductal,smartseq2
4016,ductal,smartseq2
4017,ductal,smartseq2
4018,ductal,smartseq2
4019,ductal,smartseq2
4020,ductal,smartseq2
4021,ductal,smartseq2
4022,ductal,smartseq2
4023,ductal,smartseq2
4024,ductal,smartseq2
4025,ductal,smartseq2
4026,ductal,smartseq2
4027,ductal,smartseq2
4028,ductal,smartseq2
4029,ductal,smartseq2
4030,ductal,smartseq2
4031,ductal,smartseq2
4032,ductal,smartseq2
4033,ductal,smartseq2
4034,ductal,smartseq2
4035,ductal,smartseq2
4036,ductal,smartseq2
4037,ductal,smartseq2
4038,ductal,smartseq2
4039,ductal,smartseq2
4040,ductal,smartseq2
4041,ductal,smartseq2
4042,ductal,smartseq2
4043,ductal,smartseq2
4044,ductal,smartseq2
4045,ductal,smartseq2
4046,ductal,smartseq2
4047,ductal,smartseq2
4048,ductal,smartseq2
4049,ductal,smartseq2
4050,ductal,smartseq2
4051,ductal,smartseq2
4052,ductal,smartseq2
4053,ductal,smartseq2
4054,ductal,smartseq2
4055,ductal,smartseq2
4056,ductal,smartseq2
4057,ductal,smartseq2
4058,ductal,smartseq2
4059,ductal,smartseq2
4060,ductal,smartseq2
4061,ductal,smartseq2
4062,ductal,smartseq2
4063,ductal,smartseq2
4064,ductal,smartseq2
4065,ductal,smartseq2
4066,ductal,smartseq2
4067,ductal,smartseq2
4068,ductal,smartseq2
4069,ductal,smartseq2
4070,ductal,smartseq2
4071,ductal,smartseq2
4072,ductal,smartseq2
4073,ductal,smartseq2
4074,ductal,smartseq2
4075,ductal,smartseq2
4076,ductal,smartseq2
4077,ductal,smartseq2
4078,ductal,smartseq2
4079,ductal,smartseq2
4080,ductal,smartseq2
4081,ductal,smartseq2
4082,ductal,smartseq2
4083,ductal,smartseq2
4084,ductal,smartseq2
4085,ductal,smartseq2
4086,ductal,smartseq2
4087,ductal,smartseq2
4088,ductal,smartseq2
4089,ductal,smartseq2
4090,ductal,smartseq2
4091,ductal,smartseq2
4092,ductal,smartseq2
4093,ductal,smartseq2
4094,ductal,smartseq2
4095,ductal,smartseq2
4096,ductal,smartseq2
4097,ductal,smartseq2
4098,ductal,smartseq2
4099,ductal,smartseq2
4100,ductal,smartseq2
4101,ductal,smartseq2
4102,ductal,smartseq2
4103,ductal,smartseq2
4104,ductal,smartseq2
4105,ductal,smartseq2
4106,ductal,smartseq2
4107,ductal,smartseq2
4108,ductal,smartseq2
4109,ductal,smartseq2
4110,ductal,smartseq2
4111,ductal,smartseq2
4112,ductal,smartseq2
4113,ductal,smartseq2
4114,ductal,smartseq2
4115,ductal,smartseq2
4116,ductal,smartseq2
4117,ductal,smartseq2
4118,ductal,smartseq2
4119,ductal,smartseq2
4120,ductal,smartseq2
4121,ductal,smartseq2
4122,ductal,smartseq2
4123,ductal,smartseq2
4124,ductal,smartseq2
4125,ductal,smartseq2
4126,ductal,smartseq2
4127,ductal,smartseq2
4128,ductal,smartseq2
4129,ductal,smartseq2
4130,ductal,smartseq2
4131,ductal,smartseq2
4132,ductal,smartseq2
4133,ductal,smartseq2
4134,ductal,smartseq2
4135,ductal,smartseq2
4136,ductal,smartseq2
4137,ductal,smartseq2
4138,ductal,smartseq2
4139,ductal,smartseq2
4140,ductal,smartseq2
4141,ductal,smartseq2
4142,ductal,smartseq2
4143,ductal,smartseq2
4144,ductal,smartseq2
4145,ductal,smartseq2
4146,ductal,smartseq2
4147,ductal,smartseq2
4148,ductal,smartseq2
4149,ductal,smartseq2
4150,ductal,smartseq2
4151,ductal,smartseq2
4152,ductal,smartseq2
4153,ductal,smartseq2
4154,ductal,smartseq2
4155,ductal,smartseq2
4156,ductal,smartseq2
4157,ductal,smartseq2
4158,ductal,smartseq2
4159,ductal,smartseq2
4160,ductal,smartseq2
4161,ductal,smartseq2
4162,ductal,smartseq2
4163,ductal,smartseq2
4164,ductal,smartseq2
4165,ductal,smartseq2
4166,ductal,smartseq2
4167,ductal,smartseq2
4168,ductal,smartseq2
4169,ductal,smartseq2
4170,ductal,smartseq2
4171,ductal,smartseq2
4172,ductal,smartseq2
4173,ductal,smartseq2
4174,ductal,smartseq2
4175,ductal,smartseq2
4176,ductal,smartseq2
4177,ductal,smartseq2
4178,ductal,smartseq2
4179,ductal,smartseq2
4180,ductal,smartseq2
4181,ductal,smartseq2
4182,ductal,smartseq2
4183,ductal,smartseq2
4184,ductal,smartseq2
4185,ductal,smartseq2
4186,ductal,smartseq2
4187,ductal,smartseq2
4188,ductal,smartseq2
4189,ductal,smartseq2
4190,ductal,smartseq2
4191,ductal,smartseq2
4192,ductal,smartseq2
4193,ductal,smartseq2
4194,ductal,smartseq2
4195,ductal,smartseq2
4196,ductal,smartseq2
4197,ductal,smartseq2
4198,ductal,smartseq2
4199,ductal,smartseq2
4200,ductal,smartseq2
4201,ductal,smartseq2
4202,ductal,smartseq2
4203,ductal,smartseq2
4204,ductal,smartseq2
4205,ductal,smartseq2
4206,ductal,smartseq2
4207,ductal,smartseq2
4208,ductal,smartseq2
4209,ductal,smartseq2
4210,ductal,smartseq2
4211,ductal,smartseq2
4212,ductal,smartseq2
4213,ductal,smartseq2
4214,ductal,smartseq2
4215,ductal,smartseq2
4216,ductal,smartseq2
4217,ductal,smartseq2
4218,ductal,smartseq2
4219,ductal,smartseq2
4220,ductal,smartseq2
4221,ductal,smartseq2
4222,ductal,smartseq2
4223,ductal,smartseq2
4224,ductal,smartseq2
4225,ductal,smartseq2
4226,ductal,smartseq2
4227,ductal,smartseq2
4228,ductal,smartseq2
4229,ductal,smartseq2
4230,ductal,smartseq2
4231,ductal,smartseq2
4232,ductal,smartseq2
4233,ductal,smartseq2
4234,ductal,smartseq2
4235,ductal,smartseq2
4236,ductal,smartseq2
4237,ductal,smartseq2
4238,ductal,smartseq2
4239,ductal,smartseq2
4240,ductal,smartseq2
4241,ductal,smartseq2
4242,ductal,smartseq2
4243,ductal,smartseq2
4244,ductal,smartseq2
4245,ductal,smartseq2
4246,ductal,smartseq2
4247,ductal,smartseq2
4248,ductal,smartseq2
4249,ductal,smartseq2
4250,ductal,smartseq2
4251,ductal,smartseq2
4252,ductal,smartseq2
4253,ductal,smartseq2
4254,ductal,smartseq2
4255,ductal,smartseq2
4256,ductal,smartseq2
4257,ductal,smartseq2
4258,ductal,smartseq2
4259,ductal,smartseq2
4260,ductal,smartseq2
4261,ductal,smartseq2
4262,ductal,smartseq2
4263,ductal,smartseq2
4264,ductal,smartseq2
4265,ductal,smartseq2
4266,ductal,smartseq2
4267,ductal,smartseq2
4268,ductal,smartseq2
4269,ductal,smartseq2
4270,ductal,smartseq2
4271,ductal,smartseq2
4272,ductal,smartseq2
4273,ductal,smartseq2
4274,ductal,smartseq2
4275,ductal,smartseq2
4276,ductal,smartseq2
4277,ductal,smartseq2
4278,ductal,smartseq2
4279,ductal,smartseq2
4280,ductal,smartseq2
4281,ductal,smartseq2
4282,ductal,smartseq2
4283,ductal,smartseq2
4284,ductal,smartseq2
4285,ductal,smartseq2
4286,ductal,smartseq2
4287,ductal,smartseq2
4288,ductal,smartseq2
4289,ductal,smartseq2
4290,ductal,smartseq2
4291,ductal,smartseq2
4292,ductal,smartseq2
4293,ductal,smartseq2
4294,ductal,smartseq2
4295,ductal,smartseq2
4296,ductal,smartseq2
4297,ductal,smartseq2
4298,ductal,smartseq2
4299,ductal,smartseq2
4300,ductal,smartseq2
4301,ductal,smartseq2
4302,ductal,smartseq2
4303,ductal,smartseq2
4304,ductal,smartseq2
4305,ductal,smartseq2
4306,ductal,smartseq2
4307,ductal,smartseq2
4308,ductal,smartseq2
4309,ductal,smartseq2
4310,ductal,smartseq2
4311,ductal,smartseq2
4312,ductal,smartseq2
4313,ductal,smartseq2
4314,ductal,smartseq2
4315,ductal,smartseq2
4316,ductal,smartseq2
4317,ductal,smartseq2
4318,ductal,smartseq2
4319,ductal,smartseq2
4320,ductal,smartseq2
4321,ductal,smartseq2
4322,ductal,smartseq2
4323,ductal,smartseq2
4324,ductal,smartseq2
4325,ductal,smartseq2
4326,ductal,smartseq2
4327,ductal,smartseq2
4328,ductal,smartseq2
4329,ductal,smartseq2
4330,ductal,smartseq2
4331,ductal,smartseq2
4332,ductal,smartseq2
4333,ductal,smartseq2
4334,ductal,smartseq2
4335,ductal,smartseq2
4336,ductal,smartseq2
4337,ductal,smartseq2
4338,ductal,smartseq2
4339,ductal,smartseq2
4340,ductal,smartseq2
4341,ductal,smartseq2
4342,ductal,smartseq2
4343,ductal,smartseq2
4344,ductal,smartseq2
4345,ductal,smartseq2
4346,ductal,smartseq2
4347,ductal,smartseq2
4348,ductal,smartseq2
4349,ductal,smartseq2
4350,ductal,smartseq2
4351,ductal,smartseq2
4352,ductal,smartseq2
4353,ductal,smartseq2
4354,ductal,smartseq2
4355,ductal,smartseq2
4356,ductal,smartseq2
4357,ductal,smartseq2
4358,ductal,smartseq2
4359,ductal,smartseq2
4360,ductal,smartseq2
4361,ductal,smartseq2
4362,ductal,smartseq2
4363,ductal,smartseq2
4364,ductal,smartseq2
4365,ductal,smartseq2
4366,ductal,smartseq2
4367,ductal,smartseq2
4368,ductal,smartseq2
4369,ductal,smartseq2
4370,ductal,smartseq2
4371,ductal,smartseq2
4372,ductal,smartseq2
4373,ductal,smartseq2
4374,ductal,smartseq2
4375,ductal,smartseq2
4376,ductal,smartseq2
4377,ductal,smartseq2
4378,ductal,smartseq2
4379,ductal,smartseq2
4380,ductal,smartseq2
4381,ductal,smartseq2
4382,ductal,smartseq2
4383,ductal,smartseq2
4384,ductal,smartseq2
4385,ductal,smartseq2
4386,ductal,smartseq2
4387,ductal,smartseq2
4388,ductal,smartseq2
4389,ductal,smartseq2
4390,ductal,smartseq2
4391,ductal,smartseq2
4392,ductal,smartseq2
4393,ductal,smartseq2
4394,ductal,smartseq2
4395,ductal,smartseq2
4396,ductal,smartseq2
4397,ductal,smartseq2
4398,ductal,smartseq2
4399,ductal,smartseq2
4400,ductal,smartseq2
4401,ductal,smartseq2
4402,ductal,smartseq2
4403,ductal,smartseq2
4404,ductal,smartseq2
4405,ductal,smartseq2
4406,ductal,smartseq2
4407,ductal,smartseq2
4408,ductal,smartseq2
4409,ductal,smartseq2
4410,ductal,smartseq2
4411,ductal,smartseq2
4412,ductal,smartseq2
4413,ductal,smartseq2
4414,ductal,smartseq2
4415,ductal,smartseq2
4416,ductal,smartseq2
4417,ductal,smartseq2
4418,ductal,smartseq2
4419,ductal,smartseq2
4420,ductal,smartseq2
4421,endothelial,celseq2
4422,endothelial,celseq2
4423,endothelial,celseq2
4424,endothelial,celseq2
4425,endothelial,celseq2
4426,endothelial,celseq2
4427,endothelial,celseq2
4428,endothelial,celseq2
4429,endothelial,celseq2
4430,endothelial,celseq2
4431,endothelial,celseq2
4432,endothelial,celseq2
4433,endothelial,celseq2
4434,endothelial,celseq2
4435,endothelial,celseq2
4436,endothelial,celseq2
4437,endothelial,celseq2
4438,endothelial,celseq2
4439,endothelial,celseq2
4440,endothelial,celseq2
4441,endothelial,celseq2
4442,endothelial,smartseq2
4443,endothelial,smartseq2
4444,endothelial,smartseq2
4445,endothelial,smartseq2
4446,endothelial,smartseq2
4447,endothelial,smartseq2
4448,endothelial,smartseq2
4449,endothelial,smartseq2
4450,endothelial,smartseq2
4451,endothelial,smartseq2
4452,endothelial,smartseq2
4453,endothelial,smartseq2
4454,endothelial,smartseq2
4455,endothelial,smartseq2
4456,endothelial,smartseq2
4457,endothelial,smartseq2
4458,endothelial,smartseq2
4459,endothelial,smartseq2
4460,endothelial,smartseq2
4461,endothelial,smartseq2
4462,endothelial,smartseq2
4463,activated_stellate,celseq2
4464,activated_stellate,celseq2
4465,activated_stellate,celseq2
4466,activated_stellate,celseq2
4467,activated_stellate,celseq2
4468,activated_stellate,celseq2
4469,activated_stellate,celseq2
4470,activated_stellate,celseq2
4471,activated_stellate,celseq2
4472,activated_stellate,celseq2
4473,activated_stellate,celseq2
4474,activated_stellate,celseq2
4475,activated_stellate,celseq2
4476,activated_stellate,celseq2
4477,activated_stellate,celseq2
4478,activated_stellate,celseq2
4479,activated_stellate,celseq2
4480,activated_stellate,celseq2
4481,activated_stellate,celseq2
4482,activated_stellate,celseq2
4483,activated_stellate,celseq2
4484,activated_stellate,celseq2
4485,activated_stellate,celseq2
4486,activated_stellate,celseq2
4487,activated_stellate,celseq2
4488,activated_stellate,celseq2
4489,activated_stellate,celseq2
4490,activated_stellate,celseq2
4491,activated_stellate,celseq2
4492,activated_stellate,celseq2
4493,activated_stellate,celseq2
4494,activated_stellate,celseq2
4495,activated_stellate,celseq2
4496,activated_stellate,celseq2
4497,activated_stellate,celseq2
4498,activated_stellate,celseq2
4499,activated_stellate,celseq2
4500,activated_stellate,celseq2
4501,activated_stellate,celseq2
4502,activated_stellate,celseq2
4503,activated_stellate,celseq2
4504,activated_stellate,celseq2
4505,activated_stellate,celseq2
4506,activated_stellate,celseq2
4507,activated_stellate,celseq2
4508,activated_stellate,celseq2
4509,activated_stellate,celseq2
4510,activated_stellate,celseq2
4511,activated_stellate,celseq2
4512,activated_stellate,celseq2
4513,activated_stellate,celseq2
4514,activated_stellate,celseq2
4515,activated_stellate,celseq2
4516,activated_stellate,celseq2
4517,activated_stellate,celseq2
4518,activated_stellate,celseq2
4519,activated_stellate,celseq2
4520,activated_stellate,celseq2
4521,activated_stellate,celseq2
4522,activated_stellate,celseq2
4523,activated_stellate,celseq2
4524,activated_stellate,celseq2
4525,activated_stellate,celseq2
4526,activated_stellate,celseq2
4527,activated_stellate,celseq2
4528,activated_stellate,celseq2
4529,activated_stellate,celseq2
4530,activated_stellate,celseq2
4531,activated_stellate,celseq2
4532,activated_stellate,celseq2
4533,activated_stellate,celseq2
4534,activated_stellate,celseq2
4535,activated_stellate,celseq2
4536,activated_stellate,celseq2
4537,activated_stellate,celseq2
4538,activated_stellate,celseq2
4539,activated_stellate,celseq2
4540,activated_stellate,celseq2
4541,activated_stellate,celseq2
4542,activated_stellate,celseq2
4543,activated_stellate,celseq2
4544,activated_stellate,celseq2
4545,activated_stellate,celseq2
4546,activated_stellate,celseq2
4547,activated_stellate,celseq2
4548,activated_stellate,celseq2
4549,activated_stellate,celseq2
4550,activated_stellate,celseq2
4551,activated_stellate,celseq2
4552,activated_stellate,celseq2
4553,activated_stellate,smartseq2
4554,activated_stellate,smartseq2
4555,activated_stellate,smartseq2
4556,activated_stellate,smartseq2
4557,activated_stellate,smartseq2
4558,activated_stellate,smartseq2
4559,activated_stellate,smartseq2
4560,activated_stellate,smartseq2
4561,activated_stellate,smartseq2
4562,activated_stellate,smartseq2
4563,activated_stellate,smartseq2
4564,activated_stellate,smartseq2
4565,activated_stellate,smartseq2
4566,activated_stellate,smartseq2
4567,activated_stellate,smartseq2
4568,activated_stellate,smartseq2
4569,activated_stellate,smartseq2
4570,activated_stellate,smartseq2
4571,activated_stellate,smartseq2
4572,activated_stellate,smartseq2
4573,activated_stellate,smartseq2
4574,activated_stellate,smartseq2
4575,activated_stellate,smartseq2
4576,activated_stellate,smartseq2
4577,activated_stellate,smartseq2
4578,activated_stellate,smartseq2
4579,activated_stellate,smartseq2
4580,activated_stellate,smartseq2
4581,activated_stellate,smartseq2
4582,activated_stellate,smartseq2
4583,activated_stellate,smartseq2
4584,activated_stellate,smartseq2
4585,activated_stellate,smartseq2
4586,activated_stellate,smartseq2
4587,activated_stellate,smartseq2
4588,activated_stellate,smartseq2
4589,activated_stellate,smartseq2
4590,activated_stellate,smartseq2
4591,activated_stellate,smartseq2
4592,activated_stellate,smartseq2
4593,activated_stellate,smartseq2
4594,activated_stellate,smartseq2
4595,activated_stellate,smartseq2
4596,activated_stellate,smartseq2
4597,activated_stellate,smartseq2
4598,activated_stellate,smartseq2
4599,activated_stellate,smartseq2
4600,activated_stellate,smartseq2
